collection;age;len.bin;Catch.wt;log1p.CPUE.trp;Year;Month;Season;time.step;geometry;equilibrium_time.pacific;standard_length;NBRE_IN;Total_N;LON;LAT;CatchWeightLen;keys;date
2906;5;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;21.6;50;2500;-124.40125;43.6962;1309.68303074697;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;5;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;21.7;100;2500;-124.40125;43.6962;2658.73786234827;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;5;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;21.9;50;2500;-124.40125;43.6962;1369.35192046575;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;5;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;22;50;2500;-124.40125;43.6962;1389.65131696813;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;6;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;22.2;50;2500;-124.40125;43.6962;1430.87169188516;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;6;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;22.3;50;2500;-124.40125;43.6962;1451.7949852034;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;6;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;22.4;50;2500;-124.40125;43.6962;1472.92856103399;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2906;6;225;39906.8307034852;10.882003649852;2012;7;Summer;2012 - Summer;-124.401|-124.4015|43.6728|43.7196;2012-07-24 10:29:00;22.5;50;2500;-124.40125;43.6962;1494.27357982768;290620127Summerc(-124.401, -124.4015, 43.6728, 43.7196)2012 - Summer2012-07-24 10:29:00;2012-07-24
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.1;50;2500;-124.5384;44.2402;2190.01831800047;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.2;150;2500;-124.5384;44.2402;6676.22031577974;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.3;50;2500;-124.5384;44.2402;2261.18806458661;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.4;50;2500;-124.5384;44.2402;2297.36458937621;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.6;150;2500;-124.5384;44.2402;7112.73876744907;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.7;50;2500;-124.5384;44.2402;2408.28953111708;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.8;50;2500;-124.5384;44.2402;2446.07097249421;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;20.9;100;2500;-124.5384;44.2402;4968.51930694979;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21;450;2500;-124.5384;44.2402;22705.721852243;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;4;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.1;100;2500;-124.5384;44.2402;5123.73674998745;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.4;50;2500;-124.5384;44.2402;2681.39607840616;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.5;100;2500;-124.5384;44.2402;5444.15777903933;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.6;100;2500;-124.5384;44.2402;5526.37172455603;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.7;50;2500;-124.5384;44.2402;2804.71942457478;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.8;100;2500;-124.5384;44.2402;5693.36401378036;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;21.9;100;2500;-124.5384;44.2402;5778.15208456379;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;5;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;22;50;2500;-124.5384;44.2402;2931.90396637597;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;6;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;22.1;50;2500;-124.5384;44.2402;2975.16821735777;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;6;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;22.3;50;2500;-124.5384;44.2402;3063.01546546891;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;6;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;22.4;50;2500;-124.5384;44.2402;3107.60335168527;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2908;6;225;101348.357916738;11.8140084222876;2012;7;Summer;2012 - Summer;-124.5443|-124.5325|44.2166|44.2638;2012-07-25 08:49:00;22.5;50;2500;-124.5384;44.2402;3152.63734294586;290820127Summerc(-124.5443, -124.5325, 44.2166, 44.2638)2012 - Summer2012-07-25 08:49:00;2012-07-25
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;20.4;50;2500;-124.5193;44.5243;257.043973643093;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;20.5;50;2500;-124.5193;44.5243;261.136125872852;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;20.6;50;2500;-124.5193;44.5243;265.273035710135;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;20.7;100;2500;-124.5193;44.5243;538.909943701604;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;20.8;150;2500;-124.5193;44.5243;821.04660987265;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;20.9;50;2500;-124.5193;44.5243;277.95499932546;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21;150;2500;-124.5193;44.5243;846.820888642679;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;4;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.1;100;2500;-124.5193;44.5243;573.276727694111;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.2;200;2500;-124.5193;44.5243;1164.19788963831;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.3;100;2500;-124.5193;44.5243;591.014451430874;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.4;150;2500;-124.5193;44.5243;900.035683615637;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.5;250;2500;-124.5193;44.5243;1522.81874972683;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.6;100;2500;-124.5193;44.5243;618.326126587692;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.7;50;2500;-124.5193;44.5243;313.810106232386;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.8;200;2500;-124.5193;44.5243;1274.02060279518;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;5;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;21.9;50;2500;-124.5193;44.5243;323.248468919266;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;6;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;22.2;50;2500;-124.5193;44.5243;337.770792671384;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;6;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;22.3;50;2500;-124.5193;44.5243;342.7099339022;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;6;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;22.4;100;2500;-124.5193;44.5243;695.39742861682;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2910;6;225;12277.5499464246;10.1087155705001;2012;7;Summer;2012 - Summer;-124.5228|-124.5158|44.511|44.5376;2012-07-31 07:01:00;22.5;50;2500;-124.5193;44.5243;352.73740782539;291020127Summerc(-124.5228, -124.5158, 44.511, 44.5376)2012 - Summer2012-07-31 07:01:00;2012-07-31
2913;4;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;20.3;50;2500;-124.26045;44.6273;5117.83982854108;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;4;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;20.8;100;2500;-124.26045;44.6273;11072.5858167465;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;4;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;20.9;100;2500;-124.26045;44.6273;11245.4538373975;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;4;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21;150;2500;-124.26045;44.6273;17130.2643141611;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;4;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.1;100;2500;-124.26045;44.6273;11596.7638520325;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.2;100;2500;-124.26045;44.6273;11775.227696295;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.3;200;2500;-124.26045;44.6273;23911.1573705447;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.5;100;2500;-124.26045;44.6273;12321.9859288984;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.6;50;2500;-124.26045;44.6273;6254.03206442868;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.7;100;2500;-124.26045;44.6273;12696.0733640666;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;21.8;50;2500;-124.26045;44.6273;6443.01231826877;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;5;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;22;250;2500;-124.26045;44.6273;33179.4933990149;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;6;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;22.1;100;2500;-124.26045;44.6273;13467.6408723986;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;6;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;22.2;50;2500;-124.26045;44.6273;6832.73527338081;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;6;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;22.3;50;2500;-124.26045;44.6273;6932.64872131721;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2913;6;225;204247.901853442;12.9202393687886;2012;8;Summer;2012 - Summer;-124.2653|-124.2556|44.6126|44.642;2012-08-01 08:58:00;22.5;100;2500;-124.26045;44.6273;14270.9871959491;291320128Summerc(-124.2653, -124.2556, 44.6126, 44.642)2012 - Summer2012-08-01 08:58:00;2012-08-01
2915;4;225;49.7023473013842;4.60920896515618;2012;8;Summer;2012 - Summer;-124.2105|-124.2003|45.0933|45.1215;2012-08-02 08:22:00;20.8;9;81;-124.2054;45.1074;8.59586179215358;291520128Summerc(-124.2105, -124.2003, 45.0933, 45.1215)2012 - Summer2012-08-02 08:22:00;2012-08-02
2915;5;225;49.7023473013842;4.60920896515618;2012;8;Summer;2012 - Summer;-124.2105|-124.2003|45.0933|45.1215;2012-08-02 08:22:00;21.5;9;81;-124.2054;45.1074;9.56579518123746;291520128Summerc(-124.2105, -124.2003, 45.0933, 45.1215)2012 - Summer2012-08-02 08:22:00;2012-08-02
2915;5;225;49.7023473013842;4.60920896515618;2012;8;Summer;2012 - Summer;-124.2105|-124.2003|45.0933|45.1215;2012-08-02 08:22:00;21.7;9;81;-124.2054;45.1074;9.85620646764386;291520128Summerc(-124.2105, -124.2003, 45.0933, 45.1215)2012 - Summer2012-08-02 08:22:00;2012-08-02
2915;6;225;49.7023473013842;4.60920896515618;2012;8;Summer;2012 - Summer;-124.2105|-124.2003|45.0933|45.1215;2012-08-02 08:22:00;22.3;9;81;-124.2054;45.1074;10.7638976564741;291520128Summerc(-124.2105, -124.2003, 45.0933, 45.1215)2012 - Summer2012-08-02 08:22:00;2012-08-02
2915;6;225;49.7023473013842;4.60920896515618;2012;8;Summer;2012 - Summer;-124.2105|-124.2003|45.0933|45.1215;2012-08-02 08:22:00;22.4;9;81;-124.2054;45.1074;10.9205862038752;291520128Summerc(-124.2105, -124.2003, 45.0933, 45.1215)2012 - Summer2012-08-02 08:22:00;2012-08-02
2916;4;225;2.28613700982028;1.71780323267687;2012;8;Summer;2012 - Summer;-124.1628|-124.1555|45.2311|45.258;2012-08-02 10:20:00;20.5;3;9;-124.15915;45.24455;1.08985170569785;291620128Summerc(-124.1628, -124.1555, 45.2311, 45.258)2012 - Summer2012-08-02 10:20:00;2012-08-02
2916;4;225;2.28613700982028;1.71780323267687;2012;8;Summer;2012 - Summer;-124.1628|-124.1555|45.2311|45.258;2012-08-02 10:20:00;21.1;3;9;-124.15915;45.24455;1.19628530412242;291620128Summerc(-124.1628, -124.1555, 45.2311, 45.258)2012 - Summer2012-08-02 10:20:00;2012-08-02
2918;4;225;0.496092403718538;0.689231929676898;2012;8;Summer;2012 - Summer;-124.297|-124.2883|45.6191|45.6466;2012-08-03 08:22:00;21;2;4;-124.29265;45.63285;0.496092403718538;291820128Summerc(-124.297, -124.2883, 45.6191, 45.6466)2012 - Summer2012-08-03 08:22:00;2012-08-03
2920;4;225;39.669;4.38624273442162;2012;8;Summer;2012 - Summer;-124.1553|-124.1738|45.8506|45.8788;2012-08-04 06:19:00;20.1;7;49;-124.16455;45.8647;5.06291562633923;292020128Summerc(-124.1553, -124.1738, 45.8506, 45.8788)2012 - Summer2012-08-04 06:19:00;2012-08-04
2920;4;225;39.669;4.38624273442162;2012;8;Summer;2012 - Summer;-124.1553|-124.1738|45.8506|45.8788;2012-08-04 06:19:00;20.4;7;49;-124.16455;45.8647;5.31108026967139;292020128Summerc(-124.1553, -124.1738, 45.8506, 45.8788)2012 - Summer2012-08-04 06:19:00;2012-08-04
2920;4;225;39.669;4.38624273442162;2012;8;Summer;2012 - Summer;-124.1553|-124.1738|45.8506|45.8788;2012-08-04 06:19:00;20.5;7;49;-124.16455;45.8647;5.39563291900967;292020128Summerc(-124.1553, -124.1738, 45.8506, 45.8788)2012 - Summer2012-08-04 06:19:00;2012-08-04
2920;4;225;39.669;4.38624273442162;2012;8;Summer;2012 - Summer;-124.1553|-124.1738|45.8506|45.8788;2012-08-04 06:19:00;20.6;7;49;-124.16455;45.8647;5.48111035659672;292020128Summerc(-124.1553, -124.1738, 45.8506, 45.8788)2012 - Summer2012-08-04 06:19:00;2012-08-04
